time,open,high,low,close,Volume
2024-01-09 14:40:00,4774.0,4775.75,4771.0,4772.25,10817
2024-01-10 15:40:00,4802.5,4805.75,4802.25,4805.0,7646
2024-01-11 16:40:00,4775.5,4779.75,4774.25,4775.25,8143
2024-01-12 17:40:00,4808.75,4811.0,4806.75,4810.5,3762
2024-01-15 23:40:00,4809.75,4810.25,4808.5,4809.0,553
2024-01-17 00:40:00,4796.5,4796.5,4794.75,4795.75,673
2024-01-18 01:40:00,4768.0,4768.5,4767.5,4767.75,297
2024-01-19 02:40:00,4813.25,4813.75,4812.5,4813.25,219
2024-01-22 03:40:00,4882.5,4882.75,4881.5,4881.75,229
2024-01-23 04:40:00,4882.0,4882.5,4881.75,4882.0,71
2024-01-24 05:40:00,4908.0,4908.25,4907.75,4907.75,203
2024-01-25 06:40:00,4900.75,4901.75,4900.25,4900.25,440
